filename,obj_name,width,height,xmin,ymin,xmax,ymax,xmin_norm,y_min_norm,width_norm,height_norm
boat358.png,boat,430,430,38,299,94,343,0.0883720930232558,0.695348837209302,0.130232558139535,0.102325581395349
boat358.png,boat,430,430,100,104,186,191,0.232558139534884,0.241860465116279,0.2,0.202325581395349
boat358.png,boat,430,430,236,273,321,321,0.548837209302326,0.634883720930233,0.197674418604651,0.111627906976744
boat63.png,boat,400,375,114,98,163,152,0.285,0.245,0.1225,0.144
boat566.png,boat,359,400,176,77,290,196,0.49025069637883,0.214484679665738,0.317548746518106,0.2975
boat227.png,boat,400,369,173,181,177,185,0.4325,0.4525,0.01,0.010840108401084
boat227.png,boat,400,369,360,126,368,132,0.9,0.315,0.02,0.016260162601626
boat227.png,boat,400,369,277,251,282,256,0.6925,0.6275,0.0125,0.013550135501355
boat227.png,boat,400,369,14,197,19,201,0.035,0.4925,0.0125,0.010840108401084
boat227.png,boat,400,369,19,53,24,55,0.0475,0.1325,0.0125,0.00542005420054201
boat432.png,boat,568,526,188,109,249,250,0.330985915492958,0.191901408450704,0.107394366197183,0.268060836501901
boat577.png,boat,468,420,101,111,204,239,0.215811965811966,0.237179487179487,0.22008547008547,0.304761904761905
boat523.png,boat,418,408,194,143,244,231,0.464114832535885,0.342105263157895,0.119617224880383,0.215686274509804
boat662.png,boat,526,516,282,213,430,373,0.536121673003802,0.404942965779468,0.281368821292776,0.310077519379845
boat611.png,boat,440,440,301,166,358,235,0.684090909090909,0.377272727272727,0.129545454545455,0.156818181818182
boat342.png,boat,400,369,38,87,57,172,0.095,0.2175,0.0475,0.230352303523035
boat342.png,boat,400,369,346,155,357,211,0.865,0.3875,0.0275,0.151761517615176
boat342.png,boat,400,369,361,114,364,116,0.9025,0.285,0.0075,0.00542005420054201
boat74.png,boat,418,390,80,143,188,199,0.191387559808612,0.342105263157895,0.258373205741627,0.143589743589744
boat473.png,boat,594,584,181,112,233,197,0.304713804713805,0.188552188552189,0.0875420875420875,0.145547945205479
boat108.png,boat,424,422,165,175,268,274,0.389150943396226,0.412735849056604,0.242924528301887,0.234597156398104
boat529.png,boat,478,452,192,116,331,247,0.401673640167364,0.242677824267782,0.290794979079498,0.289823008849558
boat18.png,boat,346,302,199,158,233,229,0.57514450867052,0.456647398843931,0.0982658959537572,0.235099337748344
boat253.png,boat,500,470,144,185,266,295,0.288,0.37,0.244,0.234042553191489
boat72.png,boat,374,332,135,139,219,169,0.36096256684492,0.371657754010695,0.224598930481283,0.0903614457831325
boat169.png,boat,410,420,69,104,119,188,0.168292682926829,0.253658536585366,0.121951219512195,0.2
boat344.png,boat,400,369,278,84,282,90,0.695,0.21,0.01,0.016260162601626
boat344.png,boat,400,369,234,185,240,187,0.585,0.4625,0.015,0.00542005420054201
boat344.png,boat,400,369,257,245,263,252,0.6425,0.6125,0.015,0.018970189701897
boat344.png,boat,400,369,101,200,111,208,0.2525,0.5,0.025,0.021680216802168
boat344.png,boat,400,369,125,129,135,135,0.3125,0.3225,0.025,0.016260162601626
boat306.png,boat,578,576,197,150,274,223,0.34083044982699,0.259515570934256,0.133217993079585,0.126736111111111
boat399.png,boat,456,436,168,151,241,206,0.368421052631579,0.331140350877193,0.160087719298246,0.126146788990826
boat442.png,boat,402,402,224,146,280,217,0.557213930348259,0.36318407960199,0.139303482587065,0.176616915422886
boat627.png,boat,400,243,343,41,349,51,0.8575,0.1025,0.015,0.0411522633744856
boat627.png,boat,400,243,330,113,331,114,0.825,0.2825,0.0025,0.00411522633744856
boat627.png,boat,400,243,329,114,334,121,0.8225,0.285,0.0125,0.0288065843621399
boat627.png,boat,400,243,362,129,368,138,0.905,0.3225,0.015,0.037037037037037
boat627.png,boat,400,243,342,135,343,137,0.855,0.3375,0.0025,0.00823045267489712
boat627.png,boat,400,243,341,136,344,141,0.8525,0.34,0.0075,0.0205761316872428
boat627.png,boat,400,243,316,93,320,100,0.79,0.2325,0.01,0.0288065843621399
boat627.png,boat,400,243,292,43,296,54,0.73,0.1075,0.01,0.0452674897119342
boat627.png,boat,400,243,249,118,251,119,0.6225,0.295,0.005,0.00411522633744856
boat627.png,boat,400,243,251,90,254,99,0.6275,0.225,0.0075,0.037037037037037
boat627.png,boat,400,243,295,137,300,146,0.7375,0.3425,0.0125,0.037037037037037
boat627.png,boat,400,243,279,120,284,129,0.6975,0.3,0.0125,0.037037037037037
boat627.png,boat,400,243,260,121,265,129,0.65,0.3025,0.0125,0.0329218106995885
boat627.png,boat,400,243,236,111,240,119,0.59,0.2775,0.01,0.0329218106995885
boat627.png,boat,400,243,233,128,235,134,0.5825,0.32,0.005,0.0246913580246914
boat627.png,boat,400,243,249,140,253,144,0.6225,0.35,0.01,0.0164609053497942
boat627.png,boat,400,243,270,152,276,161,0.675,0.38,0.015,0.037037037037037
boat627.png,boat,400,243,246,164,252,171,0.615,0.41,0.015,0.0288065843621399
boat627.png,boat,400,243,214,5,217,7,0.535,0.0125,0.0075,0.00823045267489712
boat627.png,boat,400,243,236,12,239,14,0.59,0.03,0.0075,0.00823045267489712
boat627.png,boat,400,243,234,51,236,52,0.585,0.1275,0.005,0.00411522633744856
boat627.png,boat,400,243,236,13,241,28,0.59,0.0325,0.0125,0.0617283950617284
boat627.png,boat,400,243,214,75,219,84,0.535,0.1875,0.0125,0.037037037037037
boat627.png,boat,400,243,228,52,236,66,0.57,0.13,0.02,0.0576131687242798
boat627.png,boat,400,243,204,55,209,65,0.51,0.1375,0.0125,0.0411522633744856
boat627.png,boat,400,243,214,6,218,15,0.535,0.015,0.01,0.037037037037037
boat627.png,boat,400,243,119,93,121,96,0.2975,0.2325,0.005,0.0123456790123457
boat627.png,boat,400,243,111,63,113,66,0.2775,0.1575,0.005,0.0123456790123457
boat627.png,boat,400,243,106,48,113,64,0.265,0.12,0.0175,0.065843621399177
boat627.png,boat,400,243,108,91,119,96,0.27,0.2275,0.0275,0.0205761316872428
boat627.png,boat,400,243,61,22,66,29,0.1525,0.055,0.0125,0.0288065843621399
boat627.png,boat,400,243,81,153,87,158,0.2025,0.3825,0.015,0.0205761316872428
boat627.png,boat,400,243,54,130,63,134,0.135,0.325,0.0225,0.0164609053497942
boat627.png,boat,400,243,37,115,41,121,0.0925,0.2875,0.01,0.0246913580246914
boat627.png,boat,400,243,73,101,82,106,0.1825,0.2525,0.0225,0.0205761316872428
boat627.png,boat,400,243,76,69,84,74,0.19,0.1725,0.02,0.0205761316872428
boat627.png,boat,400,243,45,58,51,66,0.1125,0.145,0.015,0.0329218106995885
boat627.png,boat,400,243,2,57,6,67,0.005,0.1425,0.01,0.0411522633744856
boat627.png,boat,400,243,289,168,296,176,0.7225,0.42,0.0175,0.0329218106995885
boat627.png,boat,400,243,313,180,315,182,0.7825,0.45,0.005,0.00823045267489712
boat627.png,boat,400,243,315,183,320,189,0.7875,0.4575,0.0125,0.0246913580246914
boat627.png,boat,400,243,307,205,310,209,0.7675,0.5125,0.0075,0.0164609053497942
boat627.png,boat,400,243,260,181,263,185,0.65,0.4525,0.0075,0.0164609053497942
boat627.png,boat,400,243,275,213,280,218,0.6875,0.5325,0.0125,0.0205761316872428
boat627.png,boat,400,243,219,170,223,174,0.5475,0.425,0.01,0.0164609053497942
boat627.png,boat,400,243,191,135,195,141,0.4775,0.3375,0.01,0.0246913580246914
boat627.png,boat,400,243,141,144,145,149,0.3525,0.36,0.01,0.0205761316872428
boat627.png,boat,400,243,134,223,144,232,0.335,0.5575,0.025,0.037037037037037
boat290.png,boat,400,243,1,76,7,85,0.0025,0.19,0.015,0.037037037037037
boat290.png,boat,400,243,367,221,377,231,0.9175,0.5525,0.025,0.0411522633744856
boat290.png,boat,400,243,388,156,397,162,0.97,0.39,0.0225,0.0246913580246914
boat290.png,boat,400,243,385,133,394,142,0.9625,0.3325,0.0225,0.037037037037037
boat290.png,boat,400,243,367,114,378,121,0.9175,0.285,0.0275,0.0288065843621399
boat290.png,boat,400,243,384,84,391,91,0.96,0.21,0.0175,0.0288065843621399
boat290.png,boat,400,243,387,23,396,33,0.9675,0.0575,0.0225,0.0411522633744856
boat290.png,boat,400,243,343,222,350,229,0.8575,0.555,0.0175,0.0288065843621399
boat290.png,boat,400,243,319,229,328,238,0.7975,0.5725,0.0225,0.037037037037037
boat290.png,boat,400,243,282,211,288,217,0.705,0.5275,0.015,0.0246913580246914
boat290.png,boat,400,243,308,210,316,217,0.77,0.525,0.02,0.0288065843621399
boat290.png,boat,400,243,350,198,357,205,0.875,0.495,0.0175,0.0288065843621399
boat290.png,boat,400,243,297,192,307,199,0.7425,0.48,0.025,0.0288065843621399
boat290.png,boat,400,243,318,183,327,191,0.795,0.4575,0.0225,0.0329218106995885
boat290.png,boat,400,243,342,171,349,181,0.855,0.4275,0.0175,0.0411522633744856
boat290.png,boat,400,243,286,167,289,170,0.715,0.4175,0.0075,0.0123456790123457
boat290.png,boat,400,243,278,159,286,167,0.695,0.3975,0.02,0.0329218106995885
boat290.png,boat,400,243,298,144,307,149,0.745,0.36,0.0225,0.0205761316872428
boat290.png,boat,400,243,318,121,327,131,0.795,0.3025,0.0225,0.0411522633744856
boat290.png,boat,400,243,286,121,292,129,0.715,0.3025,0.015,0.0329218106995885
boat290.png,boat,400,243,301,98,308,105,0.7525,0.245,0.0175,0.0288065843621399
boat290.png,boat,400,243,347,66,350,69,0.8675,0.165,0.0075,0.0123456790123457
boat290.png,boat,400,243,334,56,347,67,0.835,0.14,0.0325,0.0452674897119342
boat290.png,boat,400,243,356,37,364,47,0.89,0.0925,0.02,0.0411522633744856
boat290.png,boat,400,243,323,23,336,32,0.8075,0.0575,0.0325,0.037037037037037
boat290.png,boat,400,243,345,16,358,28,0.8625,0.04,0.0325,0.0493827160493827
boat290.png,boat,400,243,238,35,246,42,0.595,0.0875,0.02,0.0288065843621399
boat290.png,boat,400,243,230,11,240,19,0.575,0.0275,0.025,0.0329218106995885
boat290.png,boat,400,243,205,20,215,28,0.5125,0.05,0.025,0.0329218106995885
boat290.png,boat,400,243,184,29,190,36,0.46,0.0725,0.015,0.0288065843621399
boat290.png,boat,400,243,255,58,263,67,0.6375,0.145,0.02,0.037037037037037
boat290.png,boat,400,243,267,82,277,93,0.6675,0.205,0.025,0.0452674897119342
boat290.png,boat,400,243,253,106,259,113,0.6325,0.265,0.015,0.0288065843621399
boat290.png,boat,400,243,241,89,247,97,0.6025,0.2225,0.015,0.0329218106995885
boat290.png,boat,400,243,208,73,215,81,0.52,0.1825,0.0175,0.0329218106995885
boat290.png,boat,400,243,218,91,227,101,0.545,0.2275,0.0225,0.0411522633744856
boat290.png,boat,400,243,191,93,199,99,0.4775,0.2325,0.02,0.0246913580246914
boat290.png,boat,400,243,202,118,209,126,0.505,0.295,0.0175,0.0329218106995885
boat290.png,boat,400,243,231,120,239,128,0.5775,0.3,0.02,0.0329218106995885
boat290.png,boat,400,243,264,123,271,130,0.66,0.3075,0.0175,0.0288065843621399
boat290.png,boat,400,243,263,218,271,227,0.6575,0.545,0.02,0.037037037037037
boat290.png,boat,400,243,262,179,271,185,0.655,0.4475,0.0225,0.0246913580246914
boat290.png,boat,400,243,238,183,245,195,0.595,0.4575,0.0175,0.0493827160493827
boat290.png,boat,400,243,224,199,230,208,0.56,0.4975,0.015,0.037037037037037
boat290.png,boat,400,243,232,212,239,218,0.58,0.53,0.0175,0.0246913580246914
boat290.png,boat,400,243,206,213,212,221,0.515,0.5325,0.015,0.0329218106995885
boat290.png,boat,400,243,132,233,138,239,0.33,0.5825,0.015,0.0246913580246914
boat290.png,boat,400,243,152,229,158,236,0.38,0.5725,0.015,0.0288065843621399
boat290.png,boat,400,243,163,217,168,223,0.4075,0.5425,0.0125,0.0246913580246914
boat290.png,boat,400,243,182,217,185,224,0.455,0.5425,0.0075,0.0288065843621399
boat290.png,boat,400,243,174,199,181,208,0.435,0.4975,0.0175,0.037037037037037
boat290.png,boat,400,243,126,221,133,227,0.315,0.5525,0.0175,0.0246913580246914
boat290.png,boat,400,243,109,223,115,231,0.2725,0.5575,0.015,0.0329218106995885
boat290.png,boat,400,243,94,226,100,233,0.235,0.565,0.015,0.0288065843621399
boat290.png,boat,400,243,99,207,103,214,0.2475,0.5175,0.01,0.0288065843621399
boat290.png,boat,400,243,118,203,122,211,0.295,0.5075,0.01,0.0329218106995885
boat290.png,boat,400,243,151,195,157,202,0.3775,0.4875,0.015,0.0288065843621399
boat290.png,boat,400,243,168,188,174,195,0.42,0.47,0.015,0.0288065843621399
boat290.png,boat,400,243,187,178,192,186,0.4675,0.445,0.0125,0.0329218106995885
boat290.png,boat,400,243,127,184,133,191,0.3175,0.46,0.015,0.0288065843621399
boat290.png,boat,400,243,141,178,148,183,0.3525,0.445,0.0175,0.0205761316872428
boat290.png,boat,400,243,175,168,181,175,0.4375,0.42,0.015,0.0288065843621399
boat290.png,boat,400,243,132,162,136,169,0.33,0.405,0.01,0.0288065843621399
boat290.png,boat,400,243,148,157,154,164,0.37,0.3925,0.015,0.0288065843621399
boat290.png,boat,400,243,126,147,132,154,0.315,0.3675,0.015,0.0288065843621399
boat290.png,boat,400,243,161,141,168,150,0.4025,0.3525,0.0175,0.037037037037037
boat290.png,boat,400,243,182,126,189,133,0.455,0.315,0.0175,0.0288065843621399
boat290.png,boat,400,243,170,102,177,108,0.425,0.255,0.0175,0.0246913580246914
boat290.png,boat,400,243,119,93,124,101,0.2975,0.2325,0.0125,0.0329218106995885
boat290.png,boat,400,243,101,98,107,103,0.2525,0.245,0.015,0.0205761316872428
boat290.png,boat,400,243,102,75,111,82,0.255,0.1875,0.0225,0.0288065843621399
boat290.png,boat,400,243,171,56,177,63,0.4275,0.14,0.015,0.0288065843621399
boat290.png,boat,400,243,106,43,113,51,0.265,0.1075,0.0175,0.0329218106995885
boat290.png,boat,400,243,155,17,163,26,0.3875,0.0425,0.02,0.037037037037037
boat290.png,boat,400,243,129,17,136,25,0.3225,0.0425,0.0175,0.0329218106995885
boat290.png,boat,400,243,98,22,105,31,0.245,0.055,0.0175,0.037037037037037
boat290.png,boat,400,243,94,2,99,9,0.235,0.005,0.0125,0.0288065843621399
boat290.png,boat,400,243,64,10,69,16,0.16,0.025,0.0125,0.0246913580246914
boat290.png,boat,400,243,41,12,47,20,0.1025,0.03,0.015,0.0329218106995885
boat290.png,boat,400,243,10,3,18,12,0.025,0.0075,0.02,0.037037037037037
boat290.png,boat,400,243,1,29,6,34,0.0025,0.0725,0.0125,0.0205761316872428
boat290.png,boat,400,243,23,69,32,77,0.0575,0.1725,0.0225,0.0329218106995885
boat290.png,boat,400,243,46,61,52,71,0.115,0.1525,0.015,0.0411522633744856
boat290.png,boat,400,243,28,41,38,48,0.07,0.1025,0.025,0.0288065843621399
boat290.png,boat,400,243,50,38,56,46,0.125,0.095,0.015,0.0329218106995885
boat290.png,boat,400,243,85,48,92,55,0.2125,0.12,0.0175,0.0288065843621399
boat290.png,boat,400,243,74,76,81,85,0.185,0.19,0.0175,0.037037037037037
boat290.png,boat,400,243,70,109,76,117,0.175,0.2725,0.015,0.0329218106995885
boat290.png,boat,400,243,41,132,47,139,0.1025,0.33,0.015,0.0288065843621399
boat290.png,boat,400,243,56,127,62,136,0.14,0.3175,0.015,0.037037037037037
boat290.png,boat,400,243,79,125,85,132,0.1975,0.3125,0.015,0.0288065843621399
boat290.png,boat,400,243,90,153,96,161,0.225,0.3825,0.015,0.0329218106995885
boat290.png,boat,400,243,50,152,54,159,0.125,0.38,0.01,0.0288065843621399
boat290.png,boat,400,243,81,173,87,181,0.2025,0.4325,0.015,0.0329218106995885
boat290.png,boat,400,243,76,192,82,199,0.19,0.48,0.015,0.0288065843621399
boat290.png,boat,400,243,80,208,84,216,0.2,0.52,0.01,0.0329218106995885
boat290.png,boat,400,243,54,213,58,219,0.135,0.5325,0.01,0.0246913580246914
boat290.png,boat,400,243,65,227,70,233,0.1625,0.5675,0.0125,0.0246913580246914
boat290.png,boat,400,243,38,220,43,225,0.095,0.55,0.0125,0.0205761316872428
boat290.png,boat,400,243,13,213,17,219,0.0325,0.5325,0.01,0.0246913580246914
boat574.png,boat,536,504,228,201,310,257,0.425373134328358,0.375,0.152985074626866,0.111111111111111
boat598.png,boat,400,358,172,130,223,171,0.43,0.325,0.1275,0.114525139664804
boat65.png,boat,400,243,133,141,156,177,0.3325,0.3525,0.0575,0.148148148148148
boat65.png,boat,400,243,236,187,259,200,0.59,0.4675,0.0575,0.0534979423868313
boat65.png,boat,400,243,268,193,282,199,0.67,0.4825,0.035,0.0246913580246914
boat65.png,boat,400,243,281,193,303,200,0.7025,0.4825,0.055,0.0288065843621399
boat65.png,boat,400,243,306,186,332,194,0.765,0.465,0.065,0.0329218106995885
boat658.png,boat,312,306,155,146,182,188,0.496794871794872,0.467948717948718,0.0865384615384615,0.137254901960784
boat14.png,boat,400,382,151,155,243,231,0.3775,0.3875,0.23,0.198952879581152
boat24.png,boat,514,520,166,168,269,211,0.32295719844358,0.326848249027237,0.200389105058366,0.0826923076923077
boat24.png,boat,514,520,158,212,245,251,0.307392996108949,0.412451361867704,0.169260700389105,0.075
boat90.png,boat,400,330,189,132,210,171,0.4725,0.33,0.0525,0.118181818181818
boat208.png,boat,428,414,170,269,248,308,0.397196261682243,0.628504672897196,0.182242990654206,0.0942028985507246
boat127.png,boat,456,430,173,141,258,247,0.379385964912281,0.309210526315789,0.18640350877193,0.246511627906977
boat48.png,boat,544,518,91,73,149,251,0.167279411764706,0.134191176470588,0.106617647058824,0.343629343629344
boat70.png,boat,318,348,160,72,198,142,0.50314465408805,0.226415094339623,0.119496855345912,0.201149425287356
boat654.png,boat,444,402,134,122,188,164,0.301801801801802,0.274774774774775,0.121621621621622,0.104477611940299
boat204.png,boat,400,400,307,81,385,171,0.7675,0.2025,0.195,0.225
boat204.png,boat,400,400,162,58,257,150,0.405,0.145,0.2375,0.23
boat204.png,boat,400,400,70,46,173,150,0.175,0.115,0.2575,0.26
boat480.png,boat,370,356,133,115,251,260,0.359459459459459,0.310810810810811,0.318918918918919,0.407303370786517
boat180.png,boat,400,243,170,87,240,123,0.425,0.2175,0.175,0.148148148148148
boat600.png,boat,400,346,114,107,152,158,0.285,0.2675,0.095,0.147398843930636
boat35.png,boat,266,254,166,138,189,190,0.62406015037594,0.518796992481203,0.0864661654135338,0.204724409448819
boat39.png,boat,492,462,132,143,208,278,0.268292682926829,0.290650406504065,0.154471544715447,0.292207792207792
boat85.png,boat,400,369,159,125,167,134,0.3975,0.3125,0.02,0.024390243902439
boat300.png,boat,460,440,183,169,311,272,0.397826086956522,0.367391304347826,0.278260869565217,0.234090909090909
boat584.png,boat,294,288,108,130,158,175,0.36734693877551,0.442176870748299,0.170068027210884,0.15625
boat124.png,boat,400,243,328,81,336,97,0.82,0.2025,0.02,0.065843621399177
boat124.png,boat,400,243,186,97,197,111,0.465,0.2425,0.0275,0.0576131687242798
boat124.png,boat,400,243,199,99,325,135,0.4975,0.2475,0.315,0.148148148148148
boat124.png,boat,400,243,67,132,172,157,0.1675,0.33,0.2625,0.102880658436214
boat525.png,boat,398,372,106,90,201,179,0.266331658291457,0.226130653266332,0.238693467336683,0.239247311827957
boat22.png,boat,400,356,372,326,380,330,0.93,0.815,0.02,0.0112359550561798
boat22.png,boat,400,356,309,324,314,329,0.7725,0.81,0.0125,0.0140449438202247
boat22.png,boat,400,356,191,279,197,283,0.4775,0.6975,0.015,0.0112359550561798
boat22.png,boat,400,356,178,189,182,193,0.445,0.4725,0.01,0.0112359550561798
boat22.png,boat,400,356,247,117,253,123,0.6175,0.2925,0.015,0.0168539325842697
boat22.png,boat,400,356,78,147,87,153,0.195,0.3675,0.0225,0.0168539325842697
boat338.png,boat,400,312,156,151,162,154,0.39,0.3775,0.015,0.00961538461538462
boat75.png,boat,400,243,322,188,392,217,0.805,0.47,0.175,0.119341563786008
boat75.png,boat,400,243,263,54,325,88,0.6575,0.135,0.155,0.139917695473251
boat393.png,boat,442,472,146,113,269,326,0.330316742081448,0.255656108597285,0.278280542986425,0.451271186440678
boat678.png,boat,238,232,101,112,153,137,0.42436974789916,0.470588235294118,0.218487394957983,0.107758620689655
boat593.png,boat,290,272,90,108,147,148,0.310344827586207,0.372413793103448,0.196551724137931,0.147058823529412
boat601.png,boat,466,486,169,370,317,443,0.362660944206009,0.793991416309013,0.317596566523605,0.150205761316872
boat601.png,boat,466,486,214,269,301,305,0.459227467811159,0.57725321888412,0.186695278969957,0.0740740740740741
boat309.png,boat,526,522,258,211,339,272,0.490494296577947,0.401140684410646,0.153992395437262,0.116858237547893
boat277.png,boat,552,580,280,159,353,427,0.507246376811594,0.28804347826087,0.132246376811594,0.462068965517241
boat225.png,boat,400,312,182,35,190,45,0.455,0.0875,0.02,0.032051282051282
boat225.png,boat,400,312,169,79,193,97,0.4225,0.1975,0.06,0.0576923076923077
boat225.png,boat,400,312,169,92,202,115,0.4225,0.23,0.0825,0.0737179487179487
boat225.png,boat,400,312,177,115,201,134,0.4425,0.2875,0.06,0.0608974358974359
boat225.png,boat,400,312,183,152,213,175,0.4575,0.38,0.075,0.0737179487179487
boat225.png,boat,400,312,191,167,222,191,0.4775,0.4175,0.0775,0.0769230769230769
boat225.png,boat,400,312,193,193,216,213,0.4825,0.4825,0.0575,0.0641025641025641
boat225.png,boat,400,312,202,210,228,230,0.505,0.525,0.065,0.0641025641025641
boat247.png,boat,400,354,189,127,228,211,0.4725,0.3175,0.0975,0.23728813559322
boat472.png,boat,444,444,103,153,320,299,0.231981981981982,0.344594594594595,0.488738738738739,0.328828828828829
boat278.png,boat,400,243,98,21,105,35,0.245,0.0525,0.0175,0.0576131687242798
boat278.png,boat,400,243,88,30,92,39,0.22,0.075,0.01,0.037037037037037
boat278.png,boat,400,243,83,28,89,40,0.2075,0.07,0.015,0.0493827160493827
boat278.png,boat,400,243,96,39,101,48,0.24,0.0975,0.0125,0.037037037037037
boat278.png,boat,400,243,92,40,97,49,0.23,0.1,0.0125,0.037037037037037
boat278.png,boat,400,243,83,43,89,53,0.2075,0.1075,0.015,0.0411522633744856
boat278.png,boat,400,243,77,30,84,41,0.1925,0.075,0.0175,0.0452674897119342
boat278.png,boat,400,243,52,39,62,51,0.13,0.0975,0.025,0.0493827160493827
boat278.png,boat,400,243,47,42,54,54,0.1175,0.105,0.0175,0.0493827160493827
boat278.png,boat,400,243,57,53,64,65,0.1425,0.1325,0.0175,0.0493827160493827
boat278.png,boat,400,243,53,55,59,65,0.1325,0.1375,0.015,0.0411522633744856
boat278.png,boat,400,243,47,57,51,60,0.1175,0.1425,0.01,0.0123456790123457
boat278.png,boat,400,243,42,45,48,55,0.105,0.1125,0.015,0.0411522633744856
boat278.png,boat,400,243,37,49,42,57,0.0925,0.1225,0.0125,0.0329218106995885
boat278.png,boat,400,243,33,51,38,59,0.0825,0.1275,0.0125,0.0329218106995885
boat278.png,boat,400,243,29,51,34,61,0.0725,0.1275,0.0125,0.0411522633744856
boat278.png,boat,400,243,26,55,31,62,0.065,0.1375,0.0125,0.0288065843621399
boat278.png,boat,400,243,42,60,49,71,0.105,0.15,0.0175,0.0452674897119342
boat278.png,boat,400,243,39,63,43,69,0.0975,0.1575,0.01,0.0246913580246914
boat278.png,boat,400,243,35,63,39,71,0.0875,0.1575,0.01,0.0329218106995885
boat278.png,boat,400,243,30,63,36,75,0.075,0.1575,0.015,0.0493827160493827
boat278.png,boat,400,243,27,67,31,75,0.0675,0.1675,0.01,0.0329218106995885
boat278.png,boat,400,243,21,54,27,65,0.0525,0.135,0.015,0.0452674897119342
boat278.png,boat,400,243,23,68,27,76,0.0575,0.17,0.01,0.0329218106995885
boat278.png,boat,400,243,17,56,22,65,0.0425,0.14,0.0125,0.037037037037037
boat278.png,boat,400,243,38,85,67,102,0.095,0.2125,0.0725,0.0699588477366255
boat416.png,boat,470,472,242,137,336,233,0.514893617021277,0.291489361702128,0.2,0.203389830508475
boat274.png,boat,400,391,160,118,234,228,0.4,0.295,0.185,0.281329923273657
boat335.png,boat,494,472,203,139,330,306,0.410931174089069,0.281376518218623,0.257085020242915,0.353813559322034
boat86.png,boat,338,344,184,101,213,164,0.544378698224852,0.298816568047337,0.0857988165680473,0.183139534883721
boat458.png,boat,400,243,24,9,66,138,0.06,0.0225,0.105,0.530864197530864
boat458.png,boat,400,243,220,231,226,239,0.55,0.5775,0.015,0.0329218106995885
boat458.png,boat,400,243,267,158,275,165,0.6675,0.395,0.02,0.0288065843621399
boat32.png,boat,400,243,18,19,37,27,0.045,0.0475,0.0475,0.0329218106995885
boat32.png,boat,400,243,34,124,86,159,0.085,0.31,0.13,0.1440329218107
boat378.png,boat,532,524,20,368,180,517,0.037593984962406,0.691729323308271,0.300751879699248,0.284351145038168
boat92.png,boat,504,486,175,164,279,281,0.347222222222222,0.325396825396825,0.206349206349206,0.240740740740741
boat365.png,boat,400,399,189,97,233,221,0.4725,0.2425,0.11,0.31077694235589
boat365.png,boat,400,399,158,90,210,252,0.395,0.225,0.13,0.406015037593985
boat445.png,boat,488,438,178,182,249,219,0.364754098360656,0.372950819672131,0.145491803278689,0.0844748858447488
boat635.png,boat,394,400,147,112,241,172,0.373096446700508,0.284263959390863,0.238578680203046,0.15
boat203.png,boat,430,430,347,150,423,260,0.806976744186046,0.348837209302326,0.176744186046512,0.255813953488372
boat203.png,boat,430,430,208,203,287,309,0.483720930232558,0.472093023255814,0.183720930232558,0.246511627906977
boat436.png,boat,268,260,128,77,155,131,0.477611940298507,0.287313432835821,0.100746268656716,0.207692307692308
boat19.png,boat,400,398,86,81,285,173,0.215,0.2025,0.4975,0.231155778894472
boat56.png,boat,400,430,163,292,225,360,0.4075,0.73,0.155,0.158139534883721
boat56.png,boat,400,430,205,118,314,175,0.5125,0.295,0.2725,0.132558139534884
boat228.png,boat,490,464,248,158,299,242,0.506122448979592,0.322448979591837,0.104081632653061,0.181034482758621
boat228.png,boat,490,464,72,103,126,190,0.146938775510204,0.210204081632653,0.110204081632653,0.1875
boat555.png,boat,406,370,310,205,384,234,0.763546798029557,0.504926108374384,0.182266009852217,0.0783783783783784
boat555.png,boat,406,370,112,36,168,112,0.275862068965517,0.0886699507389163,0.137931034482759,0.205405405405405
boat126.png,boat,400,337,144,144,255,210,0.36,0.36,0.2775,0.195845697329377
boat665.png,boat,438,414,158,296,236,360,0.360730593607306,0.675799086757991,0.178082191780822,0.154589371980676
boat665.png,boat,438,414,230,249,283,313,0.525114155251142,0.568493150684932,0.121004566210046,0.154589371980676
boat665.png,boat,438,414,272,188,328,256,0.621004566210046,0.429223744292237,0.127853881278539,0.164251207729469
boat273.png,boat,518,480,212,211,294,275,0.409266409266409,0.407335907335907,0.158301158301158,0.133333333333333
boat250.png,boat,444,412,131,119,250,217,0.295045045045045,0.268018018018018,0.268018018018018,0.237864077669903
boat212.png,boat,312,292,165,69,189,126,0.528846153846154,0.221153846153846,0.0769230769230769,0.195205479452055
boat212.png,boat,312,292,109,180,131,234,0.349358974358974,0.576923076923077,0.0705128205128205,0.184931506849315
boat286.png,boat,286,274,88,90,119,133,0.307692307692308,0.314685314685315,0.108391608391608,0.156934306569343
boat526.png,boat,492,520,133,102,325,286,0.270325203252032,0.207317073170732,0.390243902439024,0.353846153846154
boat440.png,boat,532,486,226,108,320,311,0.424812030075188,0.203007518796992,0.176691729323308,0.417695473251029
boat150.png,boat,530,494,142,292,182,334,0.267924528301887,0.550943396226415,0.0754716981132075,0.0850202429149798
boat150.png,boat,530,494,144,139,220,295,0.271698113207547,0.262264150943396,0.143396226415094,0.31578947368421
boat257.png,boat,400,373,123,126,144,142,0.3075,0.315,0.0525,0.0428954423592493
boat257.png,boat,400,373,71,116,134,143,0.1775,0.29,0.1575,0.0723860589812333
